Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Andreas Schjelderup,NOR,18,2005,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,22.0,8.0,0.0,1.0,0.0,0.0,2.0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,FW,Benfica
Andrezinho,POR,25,1998,18.0,4,539,1,0,0,0,2.0,2.0,1.1,17.0,24.0,39.0,6.0,8.0,3,4.0,3.0,1.0,5.0,13.0,8.0,0.0,10.0,3,3.0,0.0,160.0,208.0,2433.0,856.0,83.0,100.0,54.0,68.0,13.0,28.0,1.1,12.0,11.0,9.0,2.0,9,3,11.4,0.0,208.0,179.0,29.0,4.0,0.0,3.0,20,13.0,12.0,5.0,5.0,0.0,160.0,0.0,3.0,29.0,15.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,282.0,5.0,43.0,135.0,112.0,21.0,282.0,25.0,9.0,12.0,167.0,1267.0,595.0,12.0,3.0,15.0,9.0,173.0,6,14,1,20,1.0,0.0,0,32.0,2.0,3.0,"FW,MF",Santa Clara
André Amaro,POR,19,2004,27.0,27,2361,1,1,0,0,1.9,1.9,0.2,22.0,77.0,2.0,26.2,47.0,30,36.0,10.0,1.0,30.0,46.0,16.0,13.0,19.0,48,103.0,0.0,1001.0,1158.0,20004.0,7212.0,317.0,356.0,545.0,593.0,134.0,185.0,0.3,5.0,61.0,2.0,1.0,13,4,11.8,0.0,1158.0,1097.0,60.0,57.0,0.0,9.0,4,2.0,0.0,0.0,0.0,0.0,1001.0,1.0,13.0,18.0,17.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1433.0,163.0,734.0,656.0,54.0,20.0,1433.0,13.0,5.0,6.0,793.0,4211.0,2477.0,14.0,0.0,8.0,7.0,879.0,26,30,1,4,0.0,2.0,0,142.0,54.0,40.0,DF,Vitória Guimarães
André André,POR,32,1991,20.0,16,1353,1,0,0,0,0.8,0.8,1.5,24.0,97.0,32.0,15.0,28.0,16,12.0,15.0,1.0,10.0,29.0,19.0,4.0,9.0,10,12.0,0.0,635.0,733.0,10579.0,3001.0,311.0,341.0,253.0,282.0,56.0,78.0,1.7,15.0,73.0,14.0,4.0,7,2,14.8,0.0,733.0,679.0,52.0,39.0,2.0,7.0,14,3.0,1.0,0.0,1.0,0.0,635.0,2.0,8.0,43.0,35.0,1.0,0.0,1.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,877.0,22.0,162.0,561.0,163.0,18.0,877.0,26.0,15.0,8.0,483.0,2352.0,1150.0,12.0,4.0,32.0,16.0,591.0,32,51,0,14,0.0,0.0,0,107.0,9.0,18.0,MF,Vitória Guimarães
André Bukia,COD,27,1996,0.0,13,1030,2,0,0,0,1.3,1.3,0.5,33.0,32.0,66.0,11.4,11.0,6,4.0,6.0,1.0,6.0,16.0,10.0,0.0,8.0,4,1.0,0.0,220.0,284.0,3363.0,913.0,122.0,134.0,73.0,93.0,15.0,33.0,1.0,7.0,11.0,10.0,0.0,19,8,24.3,0.0,284.0,280.0,3.0,3.0,7.0,2.0,13,0.0,0.0,0.0,0.0,0.0,220.0,1.0,9.0,24.0,17.0,0.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,421.0,5.0,67.0,179.0,188.0,19.0,421.0,51.0,22.0,23.0,288.0,1920.0,907.0,16.0,12.0,36.0,11.0,305.0,13,33,1,13,0.0,0.0,0,78.0,0.0,13.0,"FW,MF",Arouca
André Castro,POR,34,1989,24.0,3,625,1,1,0,0,0.7,0.7,0.1,9.0,40.0,9.0,6.9,18.0,12,8.0,8.0,2.0,6.0,15.0,9.0,2.0,4.0,7,6.0,0.0,355.0,415.0,6143.0,1444.0,162.0,176.0,152.0,172.0,29.0,41.0,0.3,1.0,31.0,1.0,0.0,5,2,21.5,0.0,415.0,400.0,14.0,13.0,0.0,6.0,5,1.0,0.0,0.0,0.0,0.0,355.0,1.0,9.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,479.0,13.0,92.0,315.0,77.0,5.0,479.0,13.0,7.0,3.0,257.0,1256.0,604.0,8.0,2.0,5.0,1.0,304.0,12,13,0,5,0.0,0.0,0,48.0,9.0,18.0,MF,Braga
André Franco,POR,24,1999,17.0,6,697,2,0,0,0,2.1,2.1,0.7,20.0,48.0,41.0,7.7,11.0,7,2.0,6.0,3.0,4.0,14.0,10.0,1.0,2.0,5,4.0,0.0,303.0,370.0,5105.0,1491.0,152.0,168.0,113.0,125.0,30.0,57.0,1.1,12.0,35.0,8.0,0.0,11,4,16.6,1.0,370.0,328.0,40.0,14.0,5.0,2.0,32,6.0,19.0,15.0,2.0,0.0,303.0,2.0,9.0,24.0,16.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,444.0,3.0,47.0,219.0,179.0,26.0,444.0,14.0,4.0,7.0,268.0,1250.0,601.0,15.0,1.0,17.0,9.0,321.0,12,14,0,32,2.0,0.0,0,31.0,6.0,8.0,"MF,FW",Porto
André Horta,POR,25,1998,32.0,27,2075,1,4,0,0,1.9,1.9,2.9,66.0,196.0,73.0,23.1,37.0,23,14.0,17.0,6.0,22.0,54.0,32.0,7.0,17.0,13,12.0,1.0,1447.0,1701.0,26928.0,7354.0,606.0,648.0,630.0,700.0,179.0,295.0,3.9,37.0,178.0,33.0,9.0,40,12,24.6,0.0,1701.0,1513.0,181.0,68.0,4.0,37.0,109,20.0,84.0,42.0,8.0,1.0,1447.0,7.0,8.0,109.0,76.0,28.0,1.0,4.0,0.0,0.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,1882.0,31.0,271.0,1081.0,546.0,29.0,1882.0,37.0,19.0,13.0,1146.0,6406.0,3406.0,59.0,8.0,17.0,18.0,1376.0,23,14,0,109,0.0,0.0,0,155.0,0.0,5.0,MF,Braga
André Pereira,POR,27,1996,21.0,12,999,1,3,1,2,3.8,2.3,2.5,22.0,19.0,56.0,11.1,13.0,9,5.0,5.0,3.0,4.0,14.0,10.0,2.0,8.0,4,9.0,1.0,236.0,302.0,3424.0,616.0,124.0,144.0,87.0,100.0,9.0,20.0,1.2,17.0,15.0,5.0,1.0,20,5,18.5,0.0,302.0,279.0,23.0,0.0,6.0,0.0,7,1.0,1.0,0.0,0.0,0.0,236.0,0.0,12.0,31.0,21.0,0.0,1.0,6.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,453.0,14.0,59.0,251.0,153.0,37.0,451.0,37.0,20.0,13.0,268.0,1712.0,754.0,17.0,2.0,33.0,24.0,345.0,40,28,5,7,0.0,0.0,0,40.0,21.0,29.0,FW,Rio Ave
André Silva,BRA,25,1998,23.0,21,1749,6,1,0,0,4.8,4.8,2.9,38.0,43.0,99.0,19.4,14.0,9,4.0,8.0,2.0,3.0,11.0,8.0,2.0,14.0,13,20.0,0.0,359.0,535.0,5209.0,1155.0,208.0,264.0,103.0,138.0,26.0,49.0,1.7,21.0,32.0,5.0,3.0,51,18,18.1,0.0,535.0,522.0,11.0,2.0,8.0,4.0,15,1.0,0.0,0.0,0.0,0.0,359.0,2.0,29.0,41.0,27.0,0.0,1.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,785.0,21.0,67.0,383.0,340.0,73.0,785.0,49.0,22.0,26.0,471.0,2184.0,891.0,19.0,14.0,61.0,23.0,607.0,36,33,5,15,0.0,0.0,0,57.0,29.0,57.0,"FW,MF",Vitória Guimarães
André Simões,POR,18,2005,0.0,0,16,0,0,0,0,0.0,0.0,0.0,1.0,5.0,3.0,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,17.0,20.0,292.0,63.0,6.0,7.0,9.0,10.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,15.0,4.0,0.0,20.0,3.0,3.0,0.0,13.0,88.0,44.0,0.0,0.0,0.0,0.0,18.0,1,0,0,0,0.0,0.0,0,1.0,1.0,0.0,"MF,FW",Gil Vicente FC
André Simões,POR,32,1991,0.0,2,175,0,0,0,0,0.4,0.4,0.0,5.0,12.0,2.0,1.9,8.0,5,2.0,4.0,2.0,4.0,6.0,2.0,0.0,1.0,5,3.0,0.0,82.0,102.0,1217.0,317.0,50.0,60.0,29.0,32.0,3.0,6.0,0.0,1.0,8.0,0.0,0.0,4,1,17.4,0.0,102.0,100.0,2.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,82.0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,6.0,35.0,76.0,27.0,2.0,136.0,1.0,0.0,1.0,70.0,312.0,161.0,4.0,0.0,7.0,1.0,78.0,5,2,0,1,0.0,0.0,0,18.0,2.0,2.0,MF,Famalicão
André Teles,POR,25,1998,2.0,0,61,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,2.0,2,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0,0.0,0.0,25.0,34.0,436.0,124.0,9.0,11.0,13.0,15.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,34.0,33.0,1.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,18.0,23.0,2.0,0.0,42.0,3.0,2.0,1.0,25.0,100.0,24.0,1.0,0.0,1.0,0.0,24.0,2,0,0,0,0.0,0.0,0,9.0,0.0,1.0,MF,Marítimo
André Vidigal,POR,23,2000,32.0,28,2572,8,0,0,0,8.1,8.1,1.6,73.0,70.0,186.0,28.6,36.0,22,13.0,10.0,13.0,16.0,27.0,11.0,1.0,18.0,13,6.0,0.0,445.0,624.0,7040.0,1664.0,226.0,275.0,153.0,206.0,35.0,67.0,2.0,26.0,28.0,28.0,9.0,68,16,18.7,1.0,624.0,567.0,51.0,2.0,3.0,2.0,64,26.0,1.0,1.0,0.0,0.0,445.0,6.0,28.0,63.0,47.0,1.0,6.0,4.0,3.0,2.0,7.0,5.0,0.0,1.0,0.0,1.0,0.0,1012.0,15.0,96.0,380.0,561.0,84.0,1012.0,116.0,31.0,67.0,608.0,4277.0,2088.0,54.0,14.0,88.0,42.0,689.0,39,54,11,64,0.0,1.0,0,109.0,17.0,30.0,"FW,MF",Marítimo
Andrés Sarmiento,COL,24,1999,4.0,0,32,0,0,0,0,0.1,0.1,0.0,2.0,0.0,2.0,0.4,2.0,1,0.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,1,0.0,0.0,3.0,7.0,18.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,15.7,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,11.0,7.0,2.0,18.0,3.0,2.0,1.0,11.0,123.0,41.0,1.0,0.0,2.0,1.0,10.0,3,2,1,1,0.0,0.0,0,1.0,0.0,0.0,"FW,MF",Vizela
Antonio Cortés,ESP,22,2001,3.0,0,52,0,0,0,0,0.0,0.0,0.1,1.0,2.0,6.0,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,17.0,164.0,58.0,6.0,10.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,17.0,16.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,8.0,0.0,20.0,2.0,2.0,0.0,15.0,61.0,17.0,0.0,0.0,3.0,0.0,16.0,0,0,0,0,0.0,0.0,0,2.0,1.0,2.0,FW,Vitória Guimarães
Antony,BRA,20,2003,0.0,26,2375,6,1,0,0,8.9,8.9,2.6,52.0,57.0,166.0,26.4,51.0,35,25.0,21.0,5.0,18.0,46.0,28.0,0.0,26.0,25,18.0,0.0,479.0,651.0,6738.0,1644.0,268.0,337.0,164.0,205.0,21.0,39.0,2.5,29.0,31.0,16.0,3.0,52,16,18.5,0.0,651.0,639.0,9.0,1.0,8.0,2.0,20,5.0,1.0,1.0,0.0,0.0,479.0,3.0,26.0,65.0,45.0,0.0,10.0,6.0,2.0,2.0,9.0,4.0,0.0,4.0,0.0,1.0,0.0,974.0,10.0,172.0,408.0,415.0,63.0,974.0,68.0,33.0,32.0,569.0,3981.0,1763.0,50.0,16.0,69.0,36.0,624.0,32,27,6,20,1.0,1.0,0,143.0,11.0,24.0,"FW,MF",Arouca
António Silva,POR,18,2005,30.0,30,2692,3,0,0,0,4.1,3.9,0.4,27.0,120.0,3.0,29.9,57.0,30,36.0,20.0,1.0,38.0,55.0,17.0,13.0,10.0,38,89.0,2.0,1770.0,1937.0,35135.0,12317.0,541.0,580.0,1001.0,1040.0,206.0,282.0,0.7,5.0,157.0,2.0,0.0,18,7,7.8,0.0,1937.0,1892.0,44.0,34.0,4.0,14.0,3,9.0,0.0,0.0,0.0,0.0,1770.0,1.0,8.0,19.0,17.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2214.0,230.0,1006.0,1158.0,69.0,24.0,2214.0,14.0,6.0,4.0,1396.0,7433.0,4591.0,19.0,1.0,16.0,3.0,1595.0,38,10,5,3,0.0,1.0,0,216.0,46.0,29.0,DF,Benfica
Arsénio Martins Lafuente Nunes,POR,32,1991,0.0,8,975,0,2,0,0,0.6,0.6,2.2,26.0,31.0,57.0,10.8,7.0,4,5.0,1.0,1.0,4.0,13.0,9.0,2.0,11.0,2,10.0,0.0,285.0,397.0,4403.0,1286.0,155.0,185.0,106.0,140.0,18.0,45.0,1.5,17.0,13.0,10.0,4.0,10,3,20.9,0.0,397.0,371.0,23.0,4.0,2.0,1.0,32,8.0,11.0,4.0,3.0,0.0,285.0,3.0,11.0,31.0,24.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,495.0,10.0,86.0,208.0,206.0,11.0,495.0,23.0,9.0,13.0,295.0,1475.0,663.0,15.0,6.0,17.0,21.0,366.0,7,9,2,32,0.0,0.0,0,45.0,3.0,12.0,"FW,MF",Arouca
Arthur Sales,BRA,20,2003,12.0,3,364,0,0,0,0,0.3,0.3,0.3,0.0,4.0,23.0,4.0,5.0,2,0.0,3.0,2.0,1.0,5.0,4.0,0.0,3.0,3,2.0,0.0,64.0,97.0,807.0,168.0,41.0,55.0,13.0,21.0,3.0,5.0,0.3,5.0,2.0,1.0,1.0,5,1,16.2,0.0,97.0,94.0,3.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0,8.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,3.0,18.0,67.0,64.0,12.0,148.0,7.0,2.0,4.0,86.0,354.0,134.0,4.0,0.0,20.0,5.0,109.0,9,5,1,4,0.0,0.0,0,12.0,8.0,10.0,"FW,MF",Paços de Ferreira
Arthur,BRA,24,1999,24.0,10,1080,2,3,0,0,2.5,2.5,2.2,56.0,47.0,118.0,12.0,22.0,13,8.0,9.0,5.0,16.0,25.0,9.0,0.0,22.0,3,10.0,0.0,462.0,587.0,7440.0,1386.0,248.0,276.0,170.0,213.0,35.0,63.0,2.4,15.0,17.0,20.0,6.0,22,7,37.5,2.0,587.0,500.0,84.0,5.0,3.0,8.0,67,70.0,6.0,4.0,0.0,0.0,462.0,3.0,16.0,37.0,26.0,2.0,5.0,2.0,2.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,740.0,9.0,92.0,269.0,390.0,38.0,740.0,60.0,31.0,24.0,437.0,3158.0,1582.0,26.0,12.0,29.0,13.0,494.0,9,17,2,67,0.0,0.0,0,56.0,5.0,9.0,"MF,DF",Sporting CP + Estoril
Bamidele Isa Yusuf,NGA,21,2002,0.0,0,78,1,0,0,0,0.4,0.4,0.0,3.0,3.0,9.0,0.9,1.0,0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0,0.0,0.0,12.0,23.0,178.0,37.0,6.0,8.0,3.0,7.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,3,1,16.6,0.0,23.0,22.0,1.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,5.0,13.0,23.0,4.0,40.0,2.0,1.0,1.0,22.0,145.0,81.0,2.0,2.0,7.0,4.0,26.0,4,0,2,3,0.0,0.0,0,5.0,2.0,4.0,"FW,MF",Estoril
Bastien Toma,SUI,23,2000,12.0,4,430,0,0,0,0,0.5,0.5,0.4,6.0,35.0,7.0,4.8,6.0,3,0.0,3.0,3.0,2.0,8.0,6.0,0.0,4.0,2,0.0,0.0,196.0,226.0,3072.0,936.0,93.0,101.0,82.0,90.0,13.0,24.0,0.5,4.0,19.0,5.0,0.0,10,1,25.2,0.0,226.0,216.0,10.0,6.0,1.0,1.0,5,1.0,2.0,1.0,1.0,0.0,196.0,0.0,3.0,15.0,11.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,271.0,3.0,43.0,147.0,83.0,8.0,271.0,7.0,3.0,3.0,173.0,910.0,363.0,9.0,1.0,8.0,4.0,188.0,11,6,0,5,0.0,0.0,0,29.0,1.0,6.0,MF,Paços de Ferreira
Batxi,ANG,24,1999,4.0,4,326,1,1,0,0,0.4,0.4,1.0,14.0,10.0,18.0,3.6,5.0,3,1.0,3.0,1.0,3.0,4.0,1.0,1.0,0.0,1,1.0,0.0,63.0,90.0,1132.0,385.0,31.0,38.0,22.0,31.0,9.0,14.0,0.8,13.0,5.0,5.0,2.0,3,2,19.0,0.0,90.0,82.0,7.0,3.0,1.0,1.0,12,1.0,3.0,1.0,2.0,0.0,63.0,1.0,3.0,20.0,13.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,117.0,4.0,13.0,47.0,59.0,9.0,117.0,11.0,5.0,5.0,69.0,523.0,284.0,8.0,2.0,9.0,3.0,75.0,1,8,0,12,0.0,0.0,0,14.0,0.0,2.0,"FW,MF",Chaves
Beni,ANG,20,2003,0.0,10,937,0,1,0,0,0.2,0.2,0.9,13.0,41.0,11.0,10.4,31.0,19,12.0,17.0,2.0,17.0,35.0,18.0,2.0,5.0,15,8.0,0.0,342.0,397.0,5644.0,1508.0,160.0,178.0,144.0,153.0,23.0,38.0,0.7,15.0,32.0,2.0,1.0,4,0,22.7,0.0,397.0,390.0,6.0,6.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,342.0,1.0,9.0,30.0,26.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,508.0,17.0,119.0,307.0,93.0,4.0,508.0,37.0,23.0,13.0,278.0,1615.0,590.0,19.0,0.0,11.0,12.0,310.0,14,7,0,4,0.0,0.0,0,72.0,7.0,9.0,MF,Casa Pia
Benji Michel,USA,24,1999,0.0,1,282,1,1,0,0,0.4,0.4,1.0,4.0,4.0,22.0,3.1,1.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1,10.0,0.0,57.0,84.0,852.0,207.0,32.0,42.0,21.0,29.0,3.0,5.0,0.2,2.0,4.0,0.0,0.0,4,1,10.8,0.0,84.0,79.0,4.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,57.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,135.0,11.0,25.0,58.0,55.0,7.0,135.0,12.0,7.0,4.0,68.0,413.0,160.0,5.0,0.0,16.0,6.0,95.0,0,4,4,1,2.0,0.0,0,13.0,16.0,20.0,FW,Arouca
Berna,POR,18,2005,1.0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,MF,Boavista
Bernardo Folha,POR,20,2003,5.0,1,58,0,0,0,0,0.1,0.1,0.0,4.0,2.0,2.0,0.6,3.0,1,2.0,1.0,0.0,3.0,5.0,2.0,0.0,1.0,0,0.0,0.0,29.0,35.0,359.0,124.0,18.0,19.0,8.0,10.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,2,0,13.7,0.0,35.0,33.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,14.0,29.0,8.0,2.0,51.0,5.0,2.0,2.0,25.0,196.0,122.0,1.0,1.0,1.0,1.0,34.0,2,2,0,0,0.0,0.0,0,7.0,0.0,0.0,"MF,FW",Porto
Bernardo Sousa,POR,22,2001,29.0,15,1222,0,4,0,0,0.9,0.9,3.2,29.0,42.0,111.0,13.6,14.0,8,6.0,5.0,3.0,6.0,16.0,10.0,0.0,16.0,4,11.0,0.0,270.0,399.0,3971.0,1470.0,159.0,189.0,86.0,124.0,17.0,50.0,2.7,25.0,23.0,26.0,10.0,18,5,23.4,1.0,399.0,370.0,25.0,8.0,9.0,0.0,49,5.0,11.0,4.0,2.0,0.0,270.0,4.0,17.0,47.0,36.0,3.0,3.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,546.0,9.0,71.0,207.0,276.0,26.0,546.0,34.0,10.0,18.0,331.0,1699.0,782.0,21.0,11.0,32.0,13.0,372.0,20,21,2,49,0.0,0.0,0,47.0,2.0,12.0,"FW,MF",Chaves
Bernardo Vital,POR,21,2002,0.0,25,2259,0,0,0,0,0.3,0.3,0.1,10.0,49.0,2.0,25.1,22.0,14,19.0,3.0,0.0,15.0,21.0,6.0,18.0,8.0,16,124.0,1.0,1166.0,1333.0,25275.0,7694.0,259.0,289.0,755.0,799.0,148.0,228.0,0.1,3.0,44.0,1.0,0.0,4,0,9.9,0.0,1333.0,1269.0,61.0,58.0,1.0,15.0,1,3.0,0.0,0.0,0.0,0.0,1166.0,3.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,301.0,986.0,553.0,32.0,16.0,1568.0,3.0,2.0,1.0,918.0,5001.0,3084.0,3.0,1.0,8.0,4.0,1063.0,28,20,1,1,0.0,1.0,0,108.0,50.0,38.0,DF,Estoril
Bilel Aouacheria,FRA,28,1995,0.0,8,747,1,1,0,0,1.2,1.2,0.7,25.0,22.0,71.0,8.3,15.0,10,3.0,6.0,6.0,8.0,12.0,4.0,0.0,11.0,6,1.0,0.0,151.0,220.0,2060.0,623.0,85.0,99.0,47.0,70.0,5.0,16.0,0.6,5.0,13.0,7.0,2.0,24,7,21.7,0.0,220.0,214.0,3.0,0.0,2.0,2.0,24,3.0,0.0,0.0,0.0,0.0,151.0,3.0,13.0,25.0,15.0,0.0,4.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,339.0,4.0,37.0,138.0,174.0,19.0,339.0,39.0,12.0,20.0,219.0,1434.0,716.0,21.0,10.0,24.0,14.0,250.0,25,20,0,24,0.0,0.0,0,40.0,6.0,8.0,"FW,MF",Gil Vicente FC
Bogdan Milovanov,UKR,24,1999,0.0,11,987,0,0,0,0,0.1,0.1,0.1,15.0,19.0,32.0,11.0,38.0,22,22.0,11.0,5.0,22.0,35.0,13.0,2.0,10.0,18,54.0,0.0,347.0,518.0,5829.0,2284.0,178.0,205.0,137.0,200.0,29.0,83.0,0.3,3.0,19.0,3.0,2.0,2,0,18.4,0.0,518.0,406.0,112.0,6.0,1.0,2.0,13,106.0,0.0,0.0,0.0,0.0,347.0,0.0,20.0,11.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,59.0,324.0,225.0,131.0,8.0,677.0,15.0,5.0,10.0,293.0,1381.0,602.0,6.0,3.0,19.0,3.0,304.0,18,3,2,13,0.0,1.0,0,67.0,12.0,10.0,DF,Arouca
